policy,seed,step,value,b
rnd_node,9,13,0.39,0.08
rnd_node,9,14,0.44,0.08
rnd_node,9,15,0.46,0.08
rnd_node,9,16,0.52,0.08
rnd_node,9,17,0.43,0.08
rnd_node,9,18,0.4,0.08
rnd_node,9,19,0.42,0.08
rnd_node,9,20,0.46,0.08
rnd_node,9,21,0.45,0.08
rnd_node,9,22,0.48,0.08
rnd_node,9,23,0.43,0.08
rnd_node,9,24,0.39,0.08
rnd_node,9,25,0.48,0.08
rnd_node,9,26,0.48,0.08
rnd_node,9,27,0.41,0.08
rnd_node,9,28,0.43,0.08
rnd_node,9,29,0.43,0.08
rnd_node,9,30,0.39,0.08
rnd_node,9,31,0.36,0.08
rnd_node,9,32,0.48,0.08
rnd_node,9,33,0.47,0.08
rnd_node,9,34,0.46,0.08
rnd_node,9,35,0.44,0.08
rnd_node,9,36,0.46,0.08
rnd_node,9,37,0.48,0.08
rnd_node,9,38,0.52,0.08
rnd_node,9,39,0.43,0.08
rnd_node,9,40,0.44,0.08
rnd_node,9,41,0.49,0.08
rnd_node,9,42,0.36,0.08
rnd_node,9,43,0.42,0.08
rnd_node,9,44,0.45,0.08
rnd_node,9,45,0.44,0.08
rnd_node,9,46,0.33,0.08
rnd_node,9,47,0.37,0.08
rnd_node,9,48,0.36,0.08
rnd_node,9,49,0.41,0.08
rnd_node,9,50,0.5,0.08
rnd_node,9,51,0.54,0.08
rnd_node,9,52,0.49,0.08
rnd_node,9,53,0.46,0.08
rnd_node,9,54,0.47,0.08
rnd_node,9,55,0.54,0.08
rnd_node,9,56,0.53,0.08
rnd_node,9,57,0.6,0.08
rnd_node,9,58,0.6,0.08
rnd_node,9,59,0.56,0.08
rnd_node,9,60,0.51,0.08
rnd_node,9,61,0.51,0.08
rnd_node,9,62,0.54,0.08
rnd_node,9,63,0.54,0.08
rnd_node,9,64,0.48,0.08
rnd_node,9,65,0.47,0.08
rnd_node,9,66,0.54,0.08
rnd_node,9,67,0.5,0.08
rnd_node,9,68,0.54,0.08
rnd_node,9,69,0.52,0.08
rnd_node,9,70,0.51,0.08
rnd_node,9,71,0.58,0.08
rnd_node,9,72,0.51,0.08
rnd_node,9,73,0.52,0.08
rnd_node,9,74,0.54,0.08
rnd_node,9,75,0.53,0.08
rnd_node,9,76,0.5,0.08
rnd_node,9,77,0.54,0.08
rnd_node,9,78,0.5,0.08
rnd_node,9,79,0.46,0.08
rnd_node,9,80,0.45,0.08
rnd_node,9,81,0.47,0.08
rnd_node,9,82,0.43,0.08
rnd_node,9,83,0.47,0.08
rnd_node,9,84,0.47,0.08
rnd_node,9,85,0.48,0.08
rnd_node,9,86,0.46,0.08
rnd_node,9,87,0.44,0.08
rnd_node,9,88,0.36,0.08
rnd_node,9,89,0.42,0.08
rnd_node,9,90,0.48,0.08
rnd_node,9,91,0.52,0.08
rnd_node,9,92,0.49,0.08
rnd_node,9,93,0.53,0.08
rnd_node,9,94,0.5,0.08
rnd_node,9,95,0.4,0.08
rnd_node,9,96,0.39,0.08
rnd_node,9,97,0.41,0.08
rnd_node,9,98,0.43,0.08
rnd_node,9,99,0.48,0.08
rnd_node,9,100,0.45,0.08
rnd_node,9,101,0.45,0.08
rnd_node,9,102,0.45,0.08
rnd_node,9,103,0.42,0.08
rnd_node,9,104,0.34,0.08
rnd_node,9,105,0.26,0.08
rnd_node,9,106,0.21,0.08
rnd_node,9,107,0.19,0.08
rnd_node,9,108,0.18,0.08
rnd_node,9,109,0.23,0.08
rnd_node,9,110,0.31,0.08
rnd_node,9,111,0.28,0.08
rnd_node,9,112,0.28,0.08
rnd_node,9,113,0.32,0.08
rnd_node,9,114,0.3,0.08
rnd_node,9,115,0.38,0.08
rnd_node,9,116,0.42,0.08
rnd_node,9,117,0.5,0.08
rnd_node,9,118,0.5,0.08
rnd_node,9,119,0.55,0.08
rnd_node,9,120,0.49,0.08
rnd_node,9,121,0.51,0.08
rnd_node,9,122,0.44,0.08
rnd_node,9,123,0.44,0.08
rnd_node,9,124,0.35,0.08
rnd_node,9,125,0.39,0.08
rnd_node,9,126,0.43,0.08
rnd_node,9,127,0.42,0.08
rnd_node,9,128,0.42,0.08
rnd_node,9,129,0.45,0.08
rnd_node,9,130,0.45,0.08
rnd_node,9,131,0.57,0.08
rnd_node,9,132,0.54,0.08
rnd_node,9,133,0.54,0.08
rnd_node,9,134,0.49,0.08
rnd_node,9,135,0.49,0.08
rnd_node,9,136,0.53,0.08
rnd_node,9,137,0.45,0.08
rnd_node,9,138,0.46,0.08
rnd_node,9,139,0.49,0.08
rnd_node,9,140,0.5,0.08
rnd_node,9,141,0.52,0.08
rnd_node,9,142,0.52,0.08
rnd_node,9,143,0.49,0.08
rnd_node,9,144,0.48,0.08
rnd_node,9,145,0.49,0.08
rnd_node,9,146,0.49,0.08
rnd_node,9,147,0.51,0.08
rnd_node,9,148,0.53,0.08
rnd_node,9,149,0.54,0.08
rnd_node,9,150,0.53,0.08
rnd_node,10,0,0.1,0.08
rnd_node,10,1,0.13,0.08
rnd_node,10,2,0.19,0.08
rnd_node,10,3,0.24,0.08
rnd_node,10,4,0.24,0.08
rnd_node,10,5,0.24,0.08
rnd_node,10,6,0.25,0.08
rnd_node,10,7,0.27,0.08
rnd_node,10,8,0.32,0.08
rnd_node,10,9,0.39,0.08
rnd_node,10,10,0.41,0.08
rnd_node,10,11,0.41,0.08
rnd_node,10,12,0.36,0.08
rnd_node,10,13,0.41,0.08
rnd_node,10,14,0.42,0.08
rnd_node,10,15,0.45,0.08
rnd_node,10,16,0.5,0.08
rnd_node,10,17,0.46,0.08
rnd_node,10,18,0.47,0.08
rnd_node,10,19,0.42,0.08
rnd_node,10,20,0.48,0.08
rnd_node,10,21,0.45,0.08
rnd_node,10,22,0.43,0.08
rnd_node,10,23,0.43,0.08
rnd_node,10,24,0.51,0.08
rnd_node,10,25,0.47,0.08
rnd_node,10,26,0.47,0.08
rnd_node,10,27,0.47,0.08
rnd_node,10,28,0.49,0.08
rnd_node,10,29,0.5,0.08
rnd_node,10,30,0.48,0.08
rnd_node,10,31,0.52,0.08
rnd_node,10,32,0.5,0.08
rnd_node,10,33,0.45,0.08
rnd_node,10,34,0.46,0.08
rnd_node,10,35,0.46,0.08
rnd_node,10,36,0.57,0.08
rnd_node,10,37,0.51,0.08
rnd_node,10,38,0.51,0.08
rnd_node,10,39,0.49,0.08
rnd_node,10,40,0.51,0.08
rnd_node,10,41,0.46,0.08
rnd_node,10,42,0.43,0.08
rnd_node,10,43,0.42,0.08
rnd_node,10,44,0.43,0.08
rnd_node,10,45,0.43,0.08
rnd_node,10,46,0.38,0.08
rnd_node,10,47,0.44,0.08
rnd_node,10,48,0.51,0.08
rnd_node,10,49,0.39,0.08
rnd_node,10,50,0.32,0.08
rnd_node,10,51,0.33,0.08
rnd_node,10,52,0.34,0.08
rnd_node,10,53,0.37,0.08
rnd_node,10,54,0.41,0.08
rnd_node,10,55,0.38,0.08
rnd_node,10,56,0.37,0.08
rnd_node,10,57,0.34,0.08
rnd_node,10,58,0.33,0.08
rnd_node,10,59,0.37,0.08
rnd_node,10,60,0.46,0.08
rnd_node,10,61,0.43,0.08
rnd_node,10,62,0.39,0.08
rnd_node,10,63,0.37,0.08
rnd_node,10,64,0.46,0.08
rnd_node,10,65,0.46,0.08
rnd_node,10,66,0.5,0.08
rnd_node,10,67,0.54,0.08
rnd_node,10,68,0.56,0.08
rnd_node,10,69,0.51,0.08
rnd_node,10,70,0.53,0.08
rnd_node,10,71,0.51,0.08
rnd_node,10,72,0.56,0.08
rnd_node,10,73,0.54,0.08
rnd_node,10,74,0.53,0.08
rnd_node,10,75,0.52,0.08
rnd_node,10,76,0.49,0.08
rnd_node,10,77,0.43,0.08
rnd_node,10,78,0.49,0.08
rnd_node,10,79,0.49,0.08
rnd_node,10,80,0.44,0.08
rnd_node,10,81,0.48,0.08
rnd_node,10,82,0.46,0.08
rnd_node,10,83,0.45,0.08
rnd_node,10,84,0.42,0.08
rnd_node,10,85,0.42,0.08
rnd_node,10,86,0.45,0.08
rnd_node,10,87,0.46,0.08
rnd_node,10,88,0.54,0.08
rnd_node,10,89,0.49,0.08
rnd_node,10,90,0.4,0.08
rnd_node,10,91,0.43,0.08
rnd_node,10,92,0.45,0.08
rnd_node,10,93,0.52,0.08
rnd_node,10,94,0.45,0.08
rnd_node,10,95,0.39,0.08
rnd_node,10,96,0.42,0.08
rnd_node,10,97,0.43,0.08
rnd_node,10,98,0.44,0.08
rnd_node,10,99,0.43,0.08
rnd_node,10,100,0.48,0.08
rnd_node,10,101,0.49,0.08
rnd_node,10,102,0.44,0.08
rnd_node,10,103,0.47,0.08
rnd_node,10,104,0.5,0.08
rnd_node,10,105,0.51,0.08
rnd_node,10,106,0.5,0.08
rnd_node,10,107,0.46,0.08
rnd_node,10,108,0.46,0.08
rnd_node,10,109,0.55,0.08
rnd_node,10,110,0.5,0.08
rnd_node,10,111,0.5,0.08
rnd_node,10,112,0.53,0.08
rnd_node,10,113,0.6,0.08
rnd_node,10,114,0.56,0.08
rnd_node,10,115,0.55,0.08
rnd_node,10,116,0.53,0.08
rnd_node,10,117,0.51,0.08
rnd_node,10,118,0.57,0.08
rnd_node,10,119,0.53,0.08
rnd_node,10,120,0.48,0.08
rnd_node,10,121,0.48,0.08
rnd_node,10,122,0.44,0.08
rnd_node,10,123,0.46,0.08
rnd_node,10,124,0.51,0.08
rnd_node,10,125,0.54,0.08
rnd_node,10,126,0.44,0.08
rnd_node,10,127,0.45,0.08
rnd_node,10,128,0.46,0.08
rnd_node,10,129,0.49,0.08
rnd_node,10,130,0.54,0.08
rnd_node,10,131,0.43,0.08
rnd_node,10,132,0.49,0.08
rnd_node,10,133,0.43,0.08
rnd_node,10,134,0.38,0.08
rnd_node,10,135,0.39,0.08
rnd_node,10,136,0.44,0.08
rnd_node,10,137,0.47,0.08
rnd_node,10,138,0.51,0.08
rnd_node,10,139,0.5,0.08
rnd_node,10,140,0.53,0.08
rnd_node,10,141,0.51,0.08
rnd_node,10,142,0.51,0.08
rnd_node,10,143,0.51,0.08
rnd_node,10,144,0.53,0.08
rnd_node,10,145,0.6,0.08
rnd_node,10,146,0.54,0.08
rnd_node,10,147,0.5,0.08
rnd_node,10,148,0.47,0.08
rnd_node,10,149,0.49,0.08
rnd_node,10,150,0.49,0.08
rnd_node,11,0,0.1,0.08
rnd_node,11,1,0.11,0.08
rnd_node,11,2,0.19,0.08
rnd_node,11,3,0.24,0.08
rnd_node,11,4,0.26,0.08
rnd_node,11,5,0.26,0.08
rnd_node,11,6,0.29,0.08
rnd_node,11,7,0.33,0.08
rnd_node,11,8,0.36,0.08
rnd_node,11,9,0.34,0.08
rnd_node,11,10,0.39,0.08
rnd_node,11,11,0.45,0.08
rnd_node,11,12,0.43,0.08
rnd_node,11,13,0.38,0.08
rnd_node,11,14,0.41,0.08
rnd_node,11,15,0.43,0.08
rnd_node,11,16,0.46,0.08
rnd_node,11,17,0.48,0.08
rnd_node,11,18,0.48,0.08
rnd_node,11,19,0.46,0.08
rnd_node,11,20,0.44,0.08
rnd_node,11,21,0.39,0.08
rnd_node,11,22,0.43,0.08
rnd_node,11,23,0.44,0.08
rnd_node,11,24,0.44,0.08
rnd_node,11,25,0.5,0.08
rnd_node,11,26,0.44,0.08
rnd_node,11,27,0.48,0.08
rnd_node,11,28,0.49,0.08
rnd_node,11,29,0.48,0.08
rnd_node,11,30,0.44,0.08
rnd_node,11,31,0.43,0.08
rnd_node,11,32,0.43,0.08
rnd_node,11,33,0.42,0.08
rnd_node,11,34,0.49,0.08
rnd_node,11,35,0.4,0.08
rnd_node,11,36,0.41,0.08
rnd_node,11,37,0.35,0.08
rnd_node,11,38,0.34,0.08
rnd_node,11,39,0.33,0.08
rnd_node,11,40,0.36,0.08
rnd_node,11,41,0.33,0.08
rnd_node,11,42,0.28,0.08
rnd_node,11,43,0.34,0.08
rnd_node,11,44,0.34,0.08
rnd_node,11,45,0.37,0.08
rnd_node,11,46,0.4,0.08
rnd_node,11,47,0.43,0.08
rnd_node,11,48,0.37,0.08
rnd_node,11,49,0.37,0.08
rnd_node,11,50,0.39,0.08
rnd_node,11,51,0.36,0.08
rnd_node,11,52,0.36,0.08
rnd_node,11,53,0.33,0.08
rnd_node,11,54,0.4,0.08
rnd_node,11,55,0.4,0.08
rnd_node,11,56,0.41,0.08
rnd_node,11,57,0.37,0.08
rnd_node,11,58,0.4,0.08
rnd_node,11,59,0.38,0.08
rnd_node,11,60,0.37,0.08
rnd_node,11,61,0.34,0.08
rnd_node,11,62,0.38,0.08
rnd_node,11,63,0.42,0.08
rnd_node,11,64,0.47,0.08
rnd_node,11,65,0.48,0.08
rnd_node,11,66,0.54,0.08
rnd_node,11,67,0.48,0.08
rnd_node,11,68,0.53,0.08
rnd_node,11,69,0.5,0.08
rnd_node,11,70,0.51,0.08
rnd_node,11,71,0.54,0.08
rnd_node,11,72,0.56,0.08
rnd_node,11,73,0.54,0.08
rnd_node,11,74,0.5,0.08
rnd_node,11,75,0.48,0.08
rnd_node,11,76,0.55,0.08
rnd_node,11,77,0.53,0.08
rnd_node,11,78,0.5,0.08
rnd_node,11,79,0.48,0.08
rnd_node,11,80,0.55,0.08
rnd_node,11,81,0.49,0.08
rnd_node,11,82,0.39,0.08
rnd_node,11,83,0.4,0.08
rnd_node,11,84,0.45,0.08
rnd_node,11,85,0.48,0.08
rnd_node,11,86,0.5,0.08
rnd_node,11,87,0.43,0.08
rnd_node,11,88,0.43,0.08
rnd_node,11,89,0.38,0.08
rnd_node,11,90,0.47,0.08
rnd_node,11,91,0.51,0.08
rnd_node,11,92,0.52,0.08
rnd_node,11,93,0.56,0.08
rnd_node,11,94,0.49,0.08
rnd_node,11,95,0.49,0.08
rnd_node,11,96,0.47,0.08
rnd_node,11,97,0.48,0.08
rnd_node,11,98,0.53,0.08
rnd_node,11,99,0.47,0.08
rnd_node,11,100,0.5,0.08
rnd_node,11,101,0.58,0.08
rnd_node,11,102,0.55,0.08
rnd_node,11,103,0.57,0.08
rnd_node,11,104,0.5,0.08
rnd_node,11,105,0.52,0.08
rnd_node,11,106,0.5,0.08
rnd_node,11,107,0.52,0.08
rnd_node,11,108,0.54,0.08
rnd_node,11,109,0.47,0.08
rnd_node,11,110,0.49,0.08
rnd_node,11,111,0.49,0.08
rnd_node,11,112,0.44,0.08
rnd_node,11,113,0.45,0.08
rnd_node,11,114,0.46,0.08
rnd_node,11,115,0.44,0.08
rnd_node,11,116,0.36,0.08
rnd_node,11,117,0.31,0.08
rnd_node,11,118,0.36,0.08
rnd_node,11,119,0.4,0.08
rnd_node,11,120,0.36,0.08
rnd_node,11,121,0.41,0.08
rnd_node,11,122,0.36,0.08
rnd_node,11,123,0.41,0.08
rnd_node,11,124,0.39,0.08
rnd_node,11,125,0.37,0.08
rnd_node,11,126,0.33,0.08
rnd_node,11,127,0.38,0.08
rnd_node,11,128,0.36,0.08
rnd_node,11,129,0.39,0.08
rnd_node,11,130,0.44,0.08
rnd_node,11,131,0.4,0.08
rnd_node,11,132,0.42,0.08
rnd_node,11,133,0.47,0.08
rnd_node,11,134,0.52,0.08
rnd_node,11,135,0.52,0.08
rnd_node,11,136,0.52,0.08
rnd_node,11,137,0.46,0.08
rnd_node,11,138,0.45,0.08
rnd_node,11,139,0.49,0.08
rnd_node,11,140,0.45,0.08
rnd_node,11,141,0.48,0.08
rnd_node,11,142,0.45,0.08
rnd_node,11,143,0.43,0.08
rnd_node,11,144,0.41,0.08
rnd_node,11,145,0.48,0.08
rnd_node,11,146,0.43,0.08
rnd_node,11,147,0.43,0.08
rnd_node,11,148,0.46,0.08
rnd_node,11,149,0.4,0.08
rnd_node,11,150,0.4,0.08
rnd_node,12,0,0.09,0.08
rnd_node,12,1,0.1,0.08
rnd_node,12,2,0.11,0.08
rnd_node,12,3,0.12,0.08
rnd_node,12,4,0.11,0.08
rnd_node,12,5,0.12,0.08
rnd_node,12,6,0.16,0.08
rnd_node,12,7,0.21,0.08
rnd_node,12,8,0.25,0.08
rnd_node,12,9,0.25,0.08
rnd_node,12,10,0.3,0.08
rnd_node,12,11,0.31,0.08
rnd_node,12,12,0.29,0.08
rnd_node,12,13,0.22,0.08
rnd_node,12,14,0.25,0.08
rnd_node,12,15,0.27,0.08
rnd_node,12,16,0.25,0.08
rnd_node,12,17,0.29,0.08
rnd_node,12,18,0.32,0.08
rnd_node,12,19,0.36,0.08
rnd_node,12,20,0.36,0.08
rnd_node,12,21,0.35,0.08
rnd_node,12,22,0.35,0.08
rnd_node,12,23,0.41,0.08
rnd_node,12,24,0.44,0.08
rnd_node,12,25,0.46,0.08
rnd_node,12,26,0.45,0.08
rnd_node,12,27,0.43,0.08
rnd_node,12,28,0.51,0.08
rnd_node,12,29,0.48,0.08
rnd_node,12,30,0.46,0.08
rnd_node,12,31,0.47,0.08
rnd_node,12,32,0.46,0.08
rnd_node,12,33,0.41,0.08
rnd_node,12,34,0.45,0.08
rnd_node,12,35,0.44,0.08
rnd_node,12,36,0.45,0.08
rnd_node,12,37,0.4,0.08
rnd_node,12,38,0.43,0.08
rnd_node,12,39,0.5,0.08
rnd_node,12,40,0.49,0.08
rnd_node,12,41,0.43,0.08
rnd_node,12,42,0.45,0.08
rnd_node,12,43,0.44,0.08
rnd_node,12,44,0.49,0.08
rnd_node,12,45,0.45,0.08
rnd_node,12,46,0.43,0.08
rnd_node,12,47,0.36,0.08
rnd_node,12,48,0.4,0.08
rnd_node,12,49,0.46,0.08
rnd_node,12,50,0.4,0.08
rnd_node,12,51,0.45,0.08
rnd_node,12,52,0.46,0.08
rnd_node,12,53,0.48,0.08
rnd_node,12,54,0.51,0.08
rnd_node,12,55,0.51,0.08
rnd_node,12,56,0.47,0.08
rnd_node,12,57,0.43,0.08
rnd_node,12,58,0.5,0.08
rnd_node,12,59,0.52,0.08
rnd_node,12,60,0.5,0.08
rnd_node,12,61,0.49,0.08
rnd_node,12,62,0.49,0.08
rnd_node,12,63,0.55,0.08
rnd_node,12,64,0.51,0.08
rnd_node,12,65,0.48,0.08
rnd_node,12,66,0.55,0.08
rnd_node,12,67,0.47,0.08
rnd_node,12,68,0.43,0.08
rnd_node,12,69,0.41,0.08
rnd_node,12,70,0.36,0.08
rnd_node,12,71,0.34,0.08
rnd_node,12,72,0.39,0.08
rnd_node,12,73,0.41,0.08
rnd_node,12,74,0.4,0.08
rnd_node,12,75,0.35,0.08
rnd_node,12,76,0.32,0.08
rnd_node,12,77,0.37,0.08
rnd_node,12,78,0.47,0.08
rnd_node,12,79,0.47,0.08
rnd_node,12,80,0.49,0.08
rnd_node,12,81,0.46,0.08
rnd_node,12,82,0.48,0.08
rnd_node,12,83,0.48,0.08
rnd_node,12,84,0.46,0.08
rnd_node,12,85,0.49,0.08
rnd_node,12,86,0.49,0.08
rnd_node,12,87,0.42,0.08
rnd_node,12,88,0.45,0.08
rnd_node,12,89,0.42,0.08
rnd_node,12,90,0.39,0.08
rnd_node,12,91,0.39,0.08
rnd_node,12,92,0.4,0.08
rnd_node,12,93,0.39,0.08
rnd_node,12,94,0.35,0.08
rnd_node,12,95,0.38,0.08
rnd_node,12,96,0.4,0.08
rnd_node,12,97,0.46,0.08
rnd_node,12,98,0.43,0.08
rnd_node,12,99,0.45,0.08
rnd_node,12,100,0.48,0.08
rnd_node,12,101,0.44,0.08
rnd_node,12,102,0.42,0.08
rnd_node,12,103,0.46,0.08
rnd_node,12,104,0.48,0.08
rnd_node,12,105,0.48,0.08
rnd_node,12,106,0.54,0.08
rnd_node,12,107,0.55,0.08
rnd_node,12,108,0.52,0.08
rnd_node,12,109,0.53,0.08
rnd_node,12,110,0.51,0.08
rnd_node,12,111,0.51,0.08
rnd_node,12,112,0.42,0.08
rnd_node,12,113,0.45,0.08
rnd_node,12,114,0.4,0.08
rnd_node,12,115,0.42,0.08
rnd_node,12,116,0.39,0.08
rnd_node,12,117,0.42,0.08
rnd_node,12,118,0.5,0.08
rnd_node,12,119,0.52,0.08
rnd_node,12,120,0.43,0.08
rnd_node,12,121,0.47,0.08
rnd_node,12,122,0.45,0.08
rnd_node,12,123,0.42,0.08
rnd_node,12,124,0.44,0.08
rnd_node,12,125,0.42,0.08
rnd_node,12,126,0.41,0.08
rnd_node,12,127,0.43,0.08
rnd_node,12,128,0.48,0.08
rnd_node,12,129,0.44,0.08
rnd_node,12,130,0.43,0.08
rnd_node,12,131,0.42,0.08
rnd_node,12,132,0.39,0.08
rnd_node,12,133,0.36,0.08
rnd_node,12,134,0.4,0.08
rnd_node,12,135,0.5,0.08
rnd_node,12,136,0.45,0.08
rnd_node,12,137,0.43,0.08
rnd_node,12,138,0.52,0.08
rnd_node,12,139,0.5,0.08
rnd_node,12,140,0.43,0.08
rnd_node,12,141,0.45,0.08
rnd_node,12,142,0.47,0.08
rnd_node,12,143,0.45,0.08
rnd_node,12,144,0.46,0.08
rnd_node,12,145,0.38,0.08
rnd_node,12,146,0.33,0.08
rnd_node,12,147,0.39,0.08
rnd_node,12,148,0.37,0.08
rnd_node,12,149,0.44,0.08
rnd_node,12,150,0.41,0.08
rnd_node,13,0,0.1,0.08
rnd_node,13,1,0.09,0.08
rnd_node,13,2,0.14,0.08
rnd_node,13,3,0.16,0.08
rnd_node,13,4,0.23,0.08
rnd_node,13,5,0.36,0.08
rnd_node,13,6,0.36,0.08
rnd_node,13,7,0.39,0.08
rnd_node,13,8,0.47,0.08
rnd_node,13,9,0.43,0.08
rnd_node,13,10,0.4,0.08
rnd_node,13,11,0.38,0.08
rnd_node,13,12,0.4,0.08
rnd_node,13,13,0.38,0.08
rnd_node,13,14,0.35,0.08
rnd_node,13,15,0.42,0.08
rnd_node,13,16,0.43,0.08
rnd_node,13,17,0.44,0.08
rnd_node,13,18,0.42,0.08
rnd_node,13,19,0.39,0.08
rnd_node,13,20,0.37,0.08
rnd_node,13,21,0.4,0.08
rnd_node,13,22,0.42,0.08
rnd_node,13,23,0.47,0.08
rnd_node,13,24,0.52,0.08
rnd_node,13,25,0.52,0.08
rnd_node,13,26,0.44,0.08
rnd_node,13,27,0.45,0.08
rnd_node,13,28,0.5,0.08
rnd_node,13,29,0.47,0.08
rnd_node,13,30,0.46,0.08
rnd_node,13,31,0.48,0.08
rnd_node,13,32,0.45,0.08
rnd_node,13,33,0.44,0.08
rnd_node,13,34,0.41,0.08
rnd_node,13,35,0.42,0.08
rnd_node,13,36,0.42,0.08
rnd_node,13,37,0.39,0.08
rnd_node,13,38,0.34,0.08
rnd_node,13,39,0.3,0.08
rnd_node,13,40,0.29,0.08
rnd_node,13,41,0.32,0.08
rnd_node,13,42,0.36,0.08
rnd_node,13,43,0.38,0.08
rnd_node,13,44,0.45,0.08
rnd_node,13,45,0.45,0.08
rnd_node,13,46,0.5,0.08
rnd_node,13,47,0.44,0.08
rnd_node,13,48,0.43,0.08
rnd_node,13,49,0.4,0.08
rnd_node,13,50,0.46,0.08
rnd_node,13,51,0.52,0.08
rnd_node,13,52,0.43,0.08
rnd_node,13,53,0.42,0.08
rnd_node,13,54,0.46,0.08
rnd_node,13,55,0.52,0.08
rnd_node,13,56,0.51,0.08
rnd_node,13,57,0.49,0.08
rnd_node,13,58,0.49,0.08
rnd_node,13,59,0.46,0.08
rnd_node,13,60,0.47,0.08
rnd_node,13,61,0.46,0.08
rnd_node,13,62,0.46,0.08
rnd_node,13,63,0.4,0.08
rnd_node,13,64,0.4,0.08
rnd_node,13,65,0.42,0.08
rnd_node,13,66,0.44,0.08
rnd_node,13,67,0.41,0.08
rnd_node,13,68,0.44,0.08
rnd_node,13,69,0.48,0.08
rnd_node,13,70,0.45,0.08
rnd_node,13,71,0.48,0.08
rnd_node,13,72,0.42,0.08
rnd_node,13,73,0.4,0.08
rnd_node,13,74,0.38,0.08
rnd_node,13,75,0.44,0.08
rnd_node,13,76,0.47,0.08
rnd_node,13,77,0.44,0.08
rnd_node,13,78,0.4,0.08
rnd_node,13,79,0.38,0.08
rnd_node,13,80,0.43,0.08
rnd_node,13,81,0.42,0.08
rnd_node,13,82,0.36,0.08
rnd_node,13,83,0.37,0.08
rnd_node,13,84,0.35,0.08
rnd_node,13,85,0.31,0.08
rnd_node,13,86,0.3,0.08
rnd_node,13,87,0.34,0.08
rnd_node,13,88,0.38,0.08
rnd_node,13,89,0.43,0.08
rnd_node,13,90,0.5,0.08
rnd_node,13,91,0.49,0.08
rnd_node,13,92,0.46,0.08
rnd_node,13,93,0.5,0.08
rnd_node,13,94,0.51,0.08
rnd_node,13,95,0.49,0.08
rnd_node,13,96,0.45,0.08
rnd_node,13,97,0.53,0.08
rnd_node,13,98,0.51,0.08
rnd_node,13,99,0.45,0.08
rnd_node,13,100,0.39,0.08
rnd_node,13,101,0.35,0.08
rnd_node,13,102,0.36,0.08
rnd_node,13,103,0.3,0.08
rnd_node,13,104,0.36,0.08
rnd_node,13,105,0.3,0.08
rnd_node,13,106,0.32,0.08
rnd_node,13,107,0.4,0.08
rnd_node,13,108,0.45,0.08
rnd_node,13,109,0.39,0.08
rnd_node,13,110,0.39,0.08
rnd_node,13,111,0.39,0.08
rnd_node,13,112,0.43,0.08
rnd_node,13,113,0.43,0.08
rnd_node,13,114,0.37,0.08
rnd_node,13,115,0.35,0.08
rnd_node,13,116,0.41,0.08
rnd_node,13,117,0.4,0.08
rnd_node,13,118,0.44,0.08
rnd_node,13,119,0.45,0.08
rnd_node,13,120,0.4,0.08
rnd_node,13,121,0.42,0.08
rnd_node,13,122,0.41,0.08
rnd_node,13,123,0.39,0.08
rnd_node,13,124,0.43,0.08
rnd_node,13,125,0.5,0.08
rnd_node,13,126,0.46,0.08
rnd_node,13,127,0.45,0.08
rnd_node,13,128,0.48,0.08
rnd_node,13,129,0.51,0.08
rnd_node,13,130,0.49,0.08
rnd_node,13,131,0.48,0.08
rnd_node,13,132,0.5,0.08
rnd_node,13,133,0.5,0.08
rnd_node,13,134,0.49,0.08
rnd_node,13,135,0.42,0.08
rnd_node,13,136,0.44,0.08
rnd_node,13,137,0.46,0.08
rnd_node,13,138,0.44,0.08
rnd_node,13,139,0.42,0.08
rnd_node,13,140,0.41,0.08
rnd_node,13,141,0.39,0.08
rnd_node,13,142,0.34,0.08
rnd_node,13,143,0.39,0.08
rnd_node,13,144,0.39,0.08
rnd_node,13,145,0.51,0.08
rnd_node,13,146,0.57,0.08
rnd_node,13,147,0.53,0.08
rnd_node,13,148,0.51,0.08
rnd_node,13,149,0.55,0.08
rnd_node,13,150,0.54,0.08
rnd_node,14,0,0.1,0.08
rnd_node,14,1,0.16,0.08
rnd_node,14,2,0.19,0.08
rnd_node,14,3,0.25,0.08
rnd_node,14,4,0.39,0.08
rnd_node,14,5,0.48,0.08
rnd_node,14,6,0.42,0.08
rnd_node,14,7,0.42,0.08
rnd_node,14,8,0.42,0.08
rnd_node,14,9,0.4,0.08
rnd_node,14,10,0.39,0.08
rnd_node,14,11,0.39,0.08
rnd_node,14,12,0.42,0.08
rnd_node,14,13,0.45,0.08
rnd_node,14,14,0.43,0.08
rnd_node,14,15,0.46,0.08
rnd_node,14,16,0.43,0.08
rnd_node,14,17,0.45,0.08
rnd_node,14,18,0.43,0.08
rnd_node,14,19,0.43,0.08
rnd_node,14,20,0.43,0.08
rnd_node,14,21,0.44,0.08
rnd_node,14,22,0.44,0.08
rnd_node,14,23,0.46,0.08
rnd_node,14,24,0.48,0.08
rnd_node,14,25,0.48,0.08
rnd_node,14,26,0.48,0.08
rnd_node,14,27,0.45,0.08
rnd_node,14,28,0.45,0.08
rnd_node,14,29,0.38,0.08
rnd_node,14,30,0.39,0.08
rnd_node,14,31,0.4,0.08
rnd_node,14,32,0.39,0.08
rnd_node,14,33,0.4,0.08
rnd_node,14,34,0.43,0.08
